t,gpu_index,power_w,sm_clock_mhz,util_gpu,pcap_set,rapl_pkg_uj
35.0173,0,195.17,1335,1.0,,199916274162
35.0173,1,200.76,1357,1.0,,199916274162
35.0173,2,193.02,1312,1.0,,199916274162
35.0375,0,194.21,1335,1.0,,199917541676
35.0375,1,199.67,1357,1.0,,199917541676
35.0375,2,193.02,1312,1.0,,199917541676
35.0589,0,193.24,1335,1.0,,199918869737
35.0589,1,203.98,1357,1.0,,199918869737
35.0589,2,191.09,1312,1.0,,199918869737
35.0774,0,196.13,1335,1.0,,199920071760
35.0774,1,204.46,1357,1.0,,199920071760
35.0774,2,191.21,1312,1.0,,199920071760
35.1986,0,196.61,1335,1.0,,199927847863
35.1986,1,194.04,1312,1.0,,199927847863
35.1986,2,192.66,1312,1.0,,199927847863
35.2144,0,195.17,1335,1.0,,199928873068
35.2144,1,189.72,1312,1.0,,199928873068
35.2144,2,191.70,1312,1.0,,199928873068
35.2326,0,196.13,1335,1.0,,199930031451
35.2326,1,190.33,1312,1.0,,199930031451
35.2326,2,190.12,1312,1.0,,199930031451
35.2574,0,194.21,1335,1.0,,199931637526
35.2574,1,187.44,1312,1.0,,199931637526
35.2574,2,193.63,1312,1.0,,199931637526
35.2750,0,198.06,1342,1.0,,199932728466
35.2750,1,190.81,1312,1.0,,199932728466
35.2750,2,191.57,1312,1.0,,199932728466
35.3028,0,197.58,1342,1.0,,199934525947
35.3028,1,189.24,1312,1.0,,199934525947
35.3028,2,195.43,1335,1.0,,199934525947
35.3229,0,196.48,1342,1.0,,199935800724
35.3229,1,189.24,1312,1.0,,199935800724
35.3229,2,197.36,1335,1.0,,199935800724
35.3447,0,196.61,1342,1.0,,199937202148
35.3447,1,186.97,1312,1.0,,199937202148
35.3447,2,200.60,1335,1.0,,199937202148
35.3630,0,199.50,1342,1.0,,199938338620
35.3630,1,191.29,1312,1.0,,199938338620
35.3630,2,201.70,1335,1.0,,199938338620
35.3830,0,198.54,1342,1.0,,199939605462
35.3830,1,189.24,1312,1.0,,199939605462
35.3830,2,200.25,1335,1.0,,199939605462
35.4049,0,198.54,1342,1.0,,199941000417
35.4049,1,189.72,1312,1.0,,199941000417
35.4049,2,199.15,1335,1.0,,199941000417
35.4231,0,198.54,1342,1.0,,199942138537
35.4231,1,187.80,1312,1.0,,199942138537
35.4231,2,199.29,1335,1.0,,199942138537
35.4449,0,197.58,1350,1.0,,199943528426
35.4449,1,187.80,1312,1.0,,199943528426
35.4449,2,201.22,1335,1.0,,199943528426
35.4641,0,198.06,1350,1.0,,199944738872
35.4641,1,190.20,1312,1.0,,199944738872
35.4641,2,197.71,1342,1.0,,199944738872
35.4879,0,196.61,1350,1.0,,199946194008
35.4879,1,190.20,1312,1.0,,199946194008
35.4879,2,204.11,1342,1.0,,199946194008
35.5034,0,199.50,1350,1.0,,199947207677
35.5034,1,188.76,1312,1.0,,199947207677
35.5034,2,202.53,1342,1.0,,199947207677
35.5234,0,199.98,1350,1.0,,199948475374
35.5234,1,188.28,1312,1.0,,199948475374
35.5234,2,201.56,1342,1.0,,199948475374
35.5435,0,201.29,1350,1.0,,199949748015
35.5435,1,187.32,1312,1.0,,199949748015
35.5435,2,202.04,1342,1.0,,199949748015
35.5648,0,202.87,1350,1.0,,199951073878
35.5648,1,190.68,1312,1.0,,199951073878
35.5648,2,204.46,1342,1.0,,199951073878
35.5840,0,201.78,1335,1.0,,199952280723
35.5840,1,189.72,1312,1.0,,199952280723
35.5840,2,204.94,1342,1.0,,199952280723
35.6062,0,195.65,1335,1.0,,199953735004
35.6062,1,189.24,1312,1.0,,199953735004
35.6062,2,205.07,1342,1.0,,199953735004
35.6255,0,192.28,1335,1.0,,199954944473
35.6255,1,187.32,1312,1.0,,199954944473
35.6255,2,202.04,1342,1.0,,199954944473
35.6437,0,193.72,1335,1.0,,199956086621
35.6437,1,188.28,1312,1.0,,199956086621
35.6437,2,203.49,1342,1.0,,199956086621
35.6675,0,195.65,1335,1.0,,199957546456
35.6675,1,187.80,1312,1.0,,199957546456
35.6675,2,202.66,1342,1.0,,199957546456
35.6858,0,196.13,1335,1.0,,199958767156
35.6858,1,190.20,1312,1.0,,199958767156
35.6858,2,202.18,1342,1.0,,199958767156
35.7060,0,195.17,1335,1.0,,199960037539
35.7060,1,188.76,1312,1.0,,199960037539
35.7060,2,204.94,1342,1.0,,199960037539
35.7254,0,194.21,1335,1.0,,199961239013
35.7254,1,188.28,1312,1.0,,199961239013
35.7254,2,204.59,1342,1.0,,199961239013
35.7455,0,196.26,1335,1.0,,199962513058
35.7455,1,187.80,1312,1.0,,199962513058
35.7455,2,203.97,1342,1.0,,199962513058
35.7683,0,193.24,1335,1.0,,199963965996
35.7683,1,186.84,1312,1.0,,199963965996
35.7683,2,202.53,1342,1.0,,199963965996
35.7870,0,196.13,1342,1.0,,199965175770
35.7870,1,188.76,1312,1.0,,199965175770
35.7870,2,205.07,1342,1.0,,199965175770
35.8123,0,195.65,1342,1.0,,199966759629
35.8123,1,190.20,1312,1.0,,199966759629
35.8123,2,202.18,1342,1.0,,199966759629
35.8295,0,199.50,1342,1.0,,199967830671
35.8295,1,188.76,1312,1.0,,199967830671
35.8295,2,206.04,1342,1.0,,199967830671
35.8487,0,199.50,1342,1.0,,199969035807
35.8487,1,190.68,1312,1.0,,199969035807
35.8487,2,204.11,1342,1.0,,199969035807
35.8660,0,199.50,1342,1.0,,199970109840
35.8660,1,189.24,1312,1.0,,199970109840
35.8660,2,203.01,1342,1.0,,199970109840
35.8862,0,197.58,1342,1.0,,199971374363
35.8862,1,189.24,1312,1.0,,199971374363
35.8862,2,202.53,1342,1.0,,199971374363
35.9064,0,197.58,1342,1.0,,199972700837
35.9064,1,187.32,1312,1.0,,199972700837
35.9064,2,202.66,1342,1.0,,199972700837
35.9262,0,196.61,1342,1.0,,199973900113
35.9262,1,186.84,1312,1.0,,199973900113
35.9262,2,204.46,1342,1.0,,199973900113
35.9445,0,199.50,1342,1.0,,199975105005
35.9445,1,189.24,1312,1.0,,199975105005
35.9445,2,205.42,1342,1.0,,199975105005
35.9664,0,199.02,1350,1.0,,199976428671
35.9664,1,189.72,1312,1.0,,199976428671
35.9664,2,203.49,1342,1.0,,199976428671
35.9862,0,199.37,1350,1.0,,199977710528
35.9862,1,187.80,1312,1.0,,199977710528
35.9862,2,202.53,1342,1.0,,199977710528
36.0065,0,198.06,1350,1.0,,199978965957
36.0065,1,187.80,1312,1.0,,199978965957
36.0065,2,202.53,1342,1.0,,199978965957
36.0264,0,199.02,1350,1.0,,199980233471
36.0264,1,186.97,1312,1.0,,199980233471
36.0264,2,201.70,1342,1.0,,199980233471
36.0473,0,197.09,1350,1.0,,199981555245
36.0473,1,190.20,1312,1.0,,199981555245
36.0473,2,204.46,1342,1.0,,199981555245
36.0648,0,201.91,1350,1.0,,199982637274
36.0648,1,188.76,1312,1.0,,199982637274
36.0648,2,204.94,1342,1.0,,199982637274
36.0866,0,202.39,1335,1.0,,199984027163
36.0866,1,188.28,1312,1.0,,199984027163
36.0866,2,203.01,1342,1.0,,199984027163
36.1068,0,196.13,1335,1.0,,199985295348
36.1068,1,186.84,1312,1.0,,199985295348
36.1068,2,203.01,1342,1.0,,199985295348
36.1269,0,194.69,1335,1.0,,199986559383
36.1269,1,190.68,1312,1.0,,199986559383
36.1269,2,203.14,1342,1.0,,199986559383
36.1468,0,194.21,1335,1.0,,199987827202
36.1468,1,189.24,1312,1.0,,199987827202
36.1468,2,202.18,1342,1.0,,199987827202
36.1692,0,194.69,1335,1.0,,199989214649
36.1692,1,189.37,1312,1.0,,199989214649
36.1692,2,205.90,1342,1.0,,199989214649
36.1867,0,192.76,1335,1.0,,199990352220
36.1867,1,187.44,1312,1.0,,199990352220
36.1867,2,203.97,1342,1.0,,199990352220
36.2078,0,196.13,1335,1.0,,199991677656
36.2078,1,187.44,1312,1.0,,199991677656
36.2078,2,203.49,1342,1.0,,199991677656
36.2270,0,195.65,1335,1.0,,199992883463
36.2270,1,189.85,1312,1.0,,199992883463
36.2270,2,203.14,1342,1.0,,199992883463
36.2470,0,196.13,1335,1.0,,199994151709
36.2470,1,189.85,1312,1.0,,199994151709
36.2470,2,201.70,1342,1.0,,199994151709
36.2671,0,194.21,1335,1.0,,199995414707
36.2671,1,188.41,1312,1.0,,199995414707
36.2671,2,204.94,1342,1.0,,199995414707
36.2854,0,193.72,1335,1.0,,199996554291
36.2854,1,188.41,1312,1.0,,199996554291
36.2854,2,204.59,1342,1.0,,199996554291
36.3055,0,195.65,1342,1.0,,199997821256
36.3055,1,188.41,1312,1.0,,199997821256
36.3055,2,204.94,1350,1.0,,199997821256
36.3297,0,195.17,1342,1.0,,199999338342
36.3297,1,190.33,1312,1.0,,199999338342
36.3297,2,203.49,1350,1.0,,199999338342
36.3455,0,198.54,1342,1.0,,200000351889
36.3455,1,188.89,1312,1.0,,200000351889
36.3455,2,203.49,1350,1.0,,200000351889
36.3670,0,199.02,1342,1.0,,200001678424
36.3670,1,189.72,1312,1.0,,200001678424
36.3670,2,203.49,1350,1.0,,200001678424
36.3884,0,198.54,1342,1.0,,200003076613
36.3884,1,186.97,1312,1.0,,200003076613
36.3884,2,205.90,1350,1.0,,200003076613
36.4057,0,196.61,1342,1.0,,200004155285
36.4057,1,191.16,1312,1.0,,200004155285
36.4057,2,206.38,1350,1.0,,200004155285
36.4258,0,197.58,1342,1.0,,200005420968
36.4258,1,189.24,1312,1.0,,200005420968
36.4258,2,204.94,1350,1.0,,200005420968
36.4457,0,195.17,1342,1.0,,200006686589
36.4457,1,189.72,1312,1.0,,200006686589
36.4457,2,204.94,1350,1.0,,200006686589
36.4660,0,196.61,1350,1.0,,200007970644
36.4660,1,189.72,1312,1.0,,200007970644
36.4660,2,205.90,1350,1.0,,200007970644
36.4923,0,199.50,1350,1.0,,200009618650
36.4923,1,187.80,1312,1.0,,200009618650
36.4923,2,203.63,1350,1.0,,200009618650
36.5073,0,199.50,1350,1.0,,200010569819
36.5073,1,189.72,1312,1.0,,200010569819
36.5073,2,207.35,1350,1.0,,200010569819
36.5260,0,199.98,1350,1.0,,200011772148
36.5260,1,189.72,1312,1.0,,200011772148
36.5260,2,202.66,1342,1.0,,200011772148
36.5502,0,199.02,1350,1.0,,200013295154
36.5502,1,189.72,1312,1.0,,200013295154
36.5502,2,206.04,1342,1.0,,200013295154
36.5708,0,200.47,1335,1.0,,200014566574
36.5708,1,186.36,1312,1.0,,200014566574
36.5708,2,202.18,1342,1.0,,200014566574
36.5947,0,195.65,1335,1.0,,200016087383
36.5947,1,187.93,1312,1.0,,200016087383
36.5947,2,203.49,1342,1.0,,200016087383
36.6102,0,195.65,1335,1.0,,200017100992
36.6102,1,190.20,1312,1.0,,200017100992
36.6102,2,202.66,1342,1.0,,200017100992
36.6292,0,194.82,1335,1.0,,200018308203
36.6292,1,188.76,1312,1.0,,200018308203
36.6292,2,202.66,1342,1.0,,200018308203
36.6488,0,192.28,1335,1.0,,200019512973
36.6488,1,188.89,1312,1.0,,200019512973
36.6488,2,200.73,1335,1.0,,200019512973
36.6713,0,196.13,1335,1.0,,200020974212
36.6713,1,189.85,1312,1.0,,200020974212
36.6713,2,198.80,1335,1.0,,200020974212
36.6952,0,196.26,1335,1.0,,200022499965
36.6952,1,188.76,1312,1.0,,200022499965
36.6952,2,202.18,1335,1.0,,200022499965
36.7133,0,194.69,1335,1.0,,200023639366
36.7133,1,188.89,1312,1.0,,200023639366
36.7133,2,201.70,1335,1.0,,200023639366
36.7345,0,194.21,1335,1.0,,200024973103
36.7345,1,186.84,1312,1.0,,200024973103
36.7345,2,199.29,1335,1.0,,200024973103
36.7527,0,194.21,1335,1.0,,200026126542
36.7527,1,187.80,1312,1.0,,200026126542
36.7527,2,201.70,1335,1.0,,200026126542
36.7692,0,193.72,1335,1.0,,200027135634
36.7692,1,187.32,1312,1.0,,200027135634
36.7692,2,202.18,1335,1.0,,200027135634
36.7884,0,195.65,1335,1.0,,200028351207
36.7884,1,187.44,1312,1.0,,200028351207
36.7884,2,200.60,1335,1.0,,200028351207
36.8090,0,196.61,1335,1.0,,200029682197
36.8090,1,190.33,1312,1.0,,200029682197
36.8090,2,199.29,1335,1.0,,200029682197
36.8360,0,198.06,1342,1.0,,200031401614
36.8360,1,188.41,1312,1.0,,200031401614
36.8360,2,201.70,1335,1.0,,200031401614
36.8545,0,198.06,1342,1.0,,200032545044
36.8545,1,188.28,1312,1.0,,200032545044
36.8545,2,199.29,1335,1.0,,200032545044
36.8696,0,196.61,1342,1.0,,200033499448
36.8696,1,186.48,1312,1.0,,200033499448
36.8696,2,202.04,1335,1.0,,200033499448
36.8886,0,199.50,1342,1.0,,200034698786
36.8886,1,190.68,1312,1.0,,200034698786
36.8886,2,201.70,1335,1.0,,200034698786
36.9089,0,198.54,1342,1.0,,200035967154
36.9089,1,188.76,1312,1.0,,200035967154
36.9089,2,201.22,1335,1.0,,200035967154
36.9293,0,198.06,1342,1.0,,200037305286
36.9293,1,188.89,1312,1.0,,200037305286
36.9293,2,199.29,1335,1.0,,200037305286
36.9492,0,198.06,1342,1.0,,200038573410
36.9492,1,187.44,1312,1.0,,200038573410
36.9492,2,198.67,1335,1.0,,200038573410
36.9708,0,196.61,1342,1.0,,200039905010
36.9708,1,186.84,1312,1.0,,200039905010
36.9708,2,201.70,1335,1.0,,200039905010
36.9893,0,196.61,1350,1.0,,200041112161
36.9893,1,189.72,1312,1.0,,200041112161
36.9893,2,203.49,1342,1.0,,200041112161
37.0095,0,199.50,1350,1.0,,200042381689
37.0095,1,189.72,1312,1.0,,200042381689
37.0095,2,203.97,1342,1.0,,200042381689
37.0278,0,198.54,1350,1.0,,200043522127
37.0278,1,188.41,1312,1.0,,200043522127
37.0278,2,203.14,1342,1.0,,200043522127
37.0483,0,198.41,1350,1.0,,200044793181
37.0483,1,187.32,1312,1.0,,200044793181
37.0483,2,202.04,1342,1.0,,200044793181
37.0698,0,198.06,1350,1.0,,200046188625
37.0698,1,187.44,1312,1.0,,200046188625
37.0698,2,201.56,1342,1.0,,200046188625
37.0885,0,199.98,1350,1.0,,200047333824
37.0885,1,190.20,1312,1.0,,200047333824
37.0885,2,204.46,1342,1.0,,200047333824
37.1085,0,199.02,1350,1.0,,200048598592
37.1085,1,188.28,1312,1.0,,200048598592
37.1085,2,204.46,1342,1.0,,200048598592
37.1291,0,202.74,1350,1.0,,200049917985
37.1291,1,188.28,1312,1.0,,200049917985
37.1291,2,205.42,1342,1.0,,200049917985
37.1507,0,202.87,1342,1.0,,200051242445
37.1507,1,186.84,1312,1.0,,200051242445
37.1507,2,203.49,1342,1.0,,200051242445
37.1707,0,199.02,1342,1.0,,200052509470
37.1707,1,190.68,1312,1.0,,200052509470
37.1707,2,202.18,1342,1.0,,200052509470
37.1897,0,198.54,1342,1.0,,200053706183
37.1897,1,189.24,1312,1.0,,200053706183
37.1897,2,201.70,1342,1.0,,200053706183
37.2109,0,196.61,1342,1.0,,200055037052
37.2109,1,189.24,1312,1.0,,200055037052
37.2109,2,204.46,1342,1.0,,200055037052
37.2312,0,196.61,1342,1.0,,200056298950
37.2312,1,187.32,1312,1.0,,200056298950
37.2312,2,204.46,1342,1.0,,200056298950
37.2510,0,196.13,1342,1.0,,200057577817
37.2510,1,187.32,1312,1.0,,200057577817
37.2510,2,205.07,1342,1.0,,200057577817
37.2731,0,195.65,1342,1.0,,200058951959
37.2731,1,189.24,1312,1.0,,200058951959
37.2731,2,202.53,1342,1.0,,200058951959
37.2902,0,198.06,1342,1.0,,200060022513
37.2902,1,189.72,1312,1.0,,200060022513
37.2902,2,202.04,1342,1.0,,200060022513
37.3103,0,197.58,1342,1.0,,200061287768
37.3103,1,188.28,1312,1.0,,200061287768
37.3103,2,202.18,1342,1.0,,200061287768
37.3320,0,198.54,1350,1.0,,200062693648
37.3320,1,187.80,1312,1.0,,200062693648
37.3320,2,204.94,1342,1.0,,200062693648
37.3519,0,196.96,1350,1.0,,200063952129
37.3519,1,187.44,1312,1.0,,200063952129
37.3519,2,204.94,1342,1.0,,200063952129
37.3739,0,196.61,1350,1.0,,200065342689
37.3739,1,190.20,1312,1.0,,200065342689
37.3739,2,204.59,1342,1.0,,200065342689
37.3925,0,200.95,1350,1.0,,200066472813
37.3925,1,188.76,1312,1.0,,200066472813
37.3925,2,203.01,1342,1.0,,200066472813
37.4133,0,199.98,1350,1.0,,200067794648
37.4133,1,188.76,1312,1.0,,200067794648
37.4133,2,202.53,1342,1.0,,200067794648
37.4312,0,199.02,1350,1.0,,200068926237
37.4312,1,187.44,1312,1.0,,200068926237
37.4312,2,202.66,1342,1.0,,200068926237
37.4528,0,199.98,1350,1.0,,200070265528
37.4528,1,190.68,1312,1.0,,200070265528
37.4528,2,202.04,1342,1.0,,200070265528
37.4729,0,198.06,1350,1.0,,200071546470
37.4729,1,189.24,1312,1.0,,200071546470
37.4729,2,204.94,1342,1.0,,200071546470
37.4932,0,197.58,1350,1.0,,200072830463
37.4932,1,189.24,1312,1.0,,200072830463
37.4932,2,204.46,1342,1.0,,200072830463
37.5139,0,198.54,1350,1.0,,200074166336
37.5139,1,187.93,1312,1.0,,200074166336
37.5139,2,202.53,1342,1.0,,200074166336
37.5336,0,200.47,1350,1.0,,200075446911
37.5336,1,186.84,1312,1.0,,200075446911
37.5336,2,202.53,1342,1.0,,200075446911
37.5519,0,199.02,1350,1.0,,200076612558
37.5519,1,189.72,1312,1.0,,200076612558
37.5519,2,203.63,1342,1.0,,200076612558
37.5755,0,200.95,1350,1.0,,200078080999
37.5755,1,190.20,1312,1.0,,200078080999
37.5755,2,205.42,1342,1.0,,200078080999
37.5940,0,199.02,1350,1.0,,200079290224
37.5940,1,188.76,1312,1.0,,200079290224
37.5940,2,205.42,1342,1.0,,200079290224
37.6145,0,197.58,1350,1.0,,200080569762
37.6145,1,188.28,1312,1.0,,200080569762
37.6145,2,203.97,1342,1.0,,200080569762
37.6341,0,199.02,1350,1.0,,200081853328
37.6341,1,186.97,1312,1.0,,200081853328
37.6341,2,203.01,1342,1.0,,200081853328
37.6543,0,196.61,1350,1.0,,200083133904
37.6543,1,190.20,1312,1.0,,200083133904
37.6543,2,203.01,1342,1.0,,200083133904
37.6760,0,197.09,1350,1.0,,200084545277
37.6760,1,189.24,1312,1.0,,200084545277
37.6760,2,202.66,1342,1.0,,200084545277
37.6947,0,200.47,1350,1.0,,200085688768
37.6947,1,188.76,1312,1.0,,200085688768
37.6947,2,204.94,1342,1.0,,200085688768
37.7152,0,199.50,1350,1.0,,200087033430
37.7152,1,187.93,1312,1.0,,200087033430
37.7152,2,205.42,1342,1.0,,200087033430
37.7350,0,198.06,1350,1.0,,200088250834
37.7350,1,186.84,1312,1.0,,200088250834
37.7350,2,203.97,1342,1.0,,200088250834
37.7531,0,198.54,1350,1.0,,200089397742
37.7531,1,189.72,1312,1.0,,200089397742
37.7531,2,203.97,1342,1.0,,200089397742
37.7772,0,197.93,1350,1.0,,200090939426
37.7772,1,189.72,1312,1.0,,200090939426
37.7772,2,203.14,1342,1.0,,200090939426
37.7954,0,199.98,1350,1.0,,200092144928
37.7954,1,187.80,1312,1.0,,200092144928
37.7954,2,202.18,1342,1.0,,200092144928
37.8158,0,200.47,1350,1.0,,200093406033
37.8158,1,187.80,1312,1.0,,200093406033
37.8158,2,205.42,1342,1.0,,200093406033
37.8357,0,199.98,1350,1.0,,200094662194
37.8357,1,187.93,1312,1.0,,200094662194
37.8357,2,204.94,1342,1.0,,200094662194
37.8556,0,198.54,1350,1.0,,200095928304
37.8556,1,190.20,1312,1.0,,200095928304
37.8556,2,203.97,1342,1.0,,200095928304
37.8761,0,199.02,1350,1.0,,200097191607
37.8761,1,188.28,1312,1.0,,200097191607
37.8761,2,203.49,1335,1.0,,200097191607
37.8993,0,199.50,1350,1.0,,200098640700
37.8993,1,189.24,1312,1.0,,200098640700
37.8993,2,200.73,1335,1.0,,200098640700
37.9152,0,196.61,1350,1.0,,200099645031
37.9152,1,186.97,1312,1.0,,200099645031
37.9152,2,199.77,1335,1.0,,200099645031
37.9377,0,198.54,1350,1.0,,200101039497
37.9377,1,186.84,1312,1.0,,200101039497
37.9377,2,201.70,1335,1.0,,200101039497
37.9570,0,200.95,1350,1.0,,200102300603
37.9570,1,188.76,1312,1.0,,200102300603
37.9570,2,201.56,1335,1.0,,200102300603
37.9791,0,199.85,1350,1.0,,200103700318
37.9791,1,189.72,1312,1.0,,200103700318
37.9791,2,202.18,1335,1.0,,200103700318
37.9976,0,199.02,1350,1.0,,200104855161
37.9976,1,187.32,1312,1.0,,200104855161
37.9976,2,202.04,1342,1.0,,200104855161
38.0178,0,199.98,1350,1.0,,200106131586
38.0178,1,186.84,1312,1.0,,200106131586
38.0178,2,202.04,1342,1.0,,200106131586
38.0361,0,196.61,1350,1.0,,200107288322
38.0361,1,189.72,1312,1.0,,200107288322
38.0361,2,201.56,1342,1.0,,200107288322
38.0561,0,199.98,1350,1.0,,200108571949
38.0561,1,189.72,1312,1.0,,200108571949
38.0561,2,202.66,1342,1.0,,200108571949
38.0780,0,201.43,1350,1.0,,200110005112
38.0780,1,188.28,1312,1.0,,200110005112
38.0780,2,204.94,1342,1.0,,200110005112
38.0968,0,199.50,1350,1.0,,200111215802
38.0968,1,187.80,1312,1.0,,200111215802
38.0968,2,205.07,1342,1.0,,200111215802
38.1167,0,199.02,1350,1.0,,200112501016
38.1167,1,187.93,1312,1.0,,200112501016
38.1167,2,203.49,1342,1.0,,200112501016
38.1389,0,200.47,1350,1.0,,200113909887
38.1389,1,190.20,1312,1.0,,200113909887
38.1389,2,202.53,1342,1.0,,200113909887
38.1571,0,197.09,1350,1.0,,200115058138
38.1571,1,188.76,1312,1.0,,200115058138
38.1571,2,203.01,1342,1.0,,200115058138
38.1803,0,198.06,1350,1.0,,200116528044
38.1803,1,189.24,1312,1.0,,200116528044
38.1803,2,203.14,1342,1.0,,200116528044
38.1993,0,199.02,1350,1.0,,200117743434
38.1993,1,187.80,1312,1.0,,200117743434
38.1993,2,204.94,1342,1.0,,200117743434
38.2198,0,200.47,1350,1.0,,200119023582
38.2198,1,186.84,1312,1.0,,200119023582
38.2198,2,204.94,1342,1.0,,200119023582
38.2396,0,199.98,1350,1.0,,200120299763
38.2396,1,189.37,1312,1.0,,200120299763
38.2396,2,203.49,1342,1.0,,200120299763
38.2597,0,200.95,1350,1.0,,200121576981
38.2597,1,189.72,1312,1.0,,200121576981
38.2597,2,203.49,1342,1.0,,200121576981
38.2800,0,198.89,1350,1.0,,200122858777
38.2800,1,188.28,1312,1.0,,200122858777
38.2800,2,203.14,1342,1.0,,200122858777
38.3002,0,198.06,1350,1.0,,200124202036
38.3002,1,187.80,1312,1.0,,200124202036
38.3002,2,202.18,1342,1.0,,200124202036
38.3203,0,199.02,1350,1.0,,200125476324
38.3203,1,187.44,1312,1.0,,200125476324
38.3203,2,205.42,1342,1.0,,200125476324
38.3405,0,197.09,1350,1.0,,200126738101
38.3405,1,190.20,1312,1.0,,200126738101
38.3405,2,204.46,1342,1.0,,200126738101
38.3603,0,199.98,1350,1.0,,200127939148
38.3603,1,189.24,1312,1.0,,200127939148
38.3603,2,203.97,1342,1.0,,200127939148
38.3827,0,201.43,1350,1.0,,200129394161
38.3827,1,189.24,1312,1.0,,200129394161
38.3827,2,203.01,1342,1.0,,200129394161
38.3994,0,199.02,1350,1.0,,200130404534
38.3994,1,187.32,1312,1.0,,200130404534
38.3994,2,203.01,1342,1.0,,200130404534
38.4123,0,199.98,1350,1.0,,200131216971
38.4123,1,189.72,1312,1.0,,200131216971
38.4123,2,203.01,1342,1.0,,200131216971
38.4315,0,199.98,1350,1.0,,200132405872
38.4315,1,188.76,1312,1.0,,200132405872
38.4315,2,206.04,1342,1.0,,200132405872
38.4611,0,197.58,1350,1.0,,200134292891
38.4611,1,189.24,1312,1.0,,200134292891
38.4611,2,204.94,1342,1.0,,200134292891
38.4831,0,196.61,1350,1.0,,200135682780
38.4831,1,188.76,1312,1.0,,200135682780
38.4831,2,203.49,1342,1.0,,200135682780
38.5001,0,199.98,1350,1.0,,200136752785
38.5001,1,186.84,1312,1.0,,200136752785
38.5001,2,203.49,1350,1.0,,200136752785
38.5129,0,198.06,1350,1.0,,200137501989
38.5129,1,189.24,1312,1.0,,200137501989
38.5129,2,203.97,1342,1.0,,200137501989
38.5337,0,200.33,1350,1.0,,200138828890
38.5337,1,189.24,1312,1.0,,200138828890
38.5337,2,203.49,1342,1.0,,200138828890
38.5542,0,199.50,1350,1.0,,200140090484
38.5542,1,187.80,1312,1.0,,200140090484
38.5542,2,202.66,1342,1.0,,200140090484
38.5720,0,200.47,1350,1.0,,200141227078
38.5720,1,186.84,1312,1.0,,200141227078
38.5720,2,205.42,1342,1.0,,200141227078
38.5921,0,198.54,1350,1.0,,200142489587
38.5921,1,189.72,1312,1.0,,200142489587
38.5921,2,205.56,1342,1.0,,200142489587
38.6123,0,198.06,1350,1.0,,200143760701
38.6123,1,189.72,1312,1.0,,200143760701
38.6123,2,203.49,1342,1.0,,200143760701
38.6322,0,198.54,1350,1.0,,200145025347
38.6322,1,188.28,1312,1.0,,200145025347
38.6322,2,203.49,1342,1.0,,200145025347
38.6527,0,196.61,1350,1.0,,200146352431
38.6527,1,188.28,1312,1.0,,200146352431
38.6527,2,203.49,1342,1.0,,200146352431
38.6723,0,199.98,1350,1.0,,200147559764
38.6723,1,186.84,1312,1.0,,200147559764
38.6723,2,201.70,1342,1.0,,200147559764
38.6924,0,200.95,1350,1.0,,200148824531
38.6924,1,190.20,1312,1.0,,200148824531
38.6924,2,205.42,1342,1.0,,200148824531
38.7126,0,199.02,1350,1.0,,200150089299
38.7126,1,188.76,1312,1.0,,200150089299
38.7126,2,205.56,1342,1.0,,200150089299
38.7340,0,198.06,1350,1.0,,200151487916
38.7340,1,188.76,1312,1.0,,200151487916
38.7340,2,202.53,1335,1.0,,200151487916
38.7546,0,199.50,1350,1.0,,200152764035
38.7546,1,187.32,1312,1.0,,200152764035
38.7546,2,199.77,1335,1.0,,200152764035
38.7725,0,196.61,1350,1.0,,200153916803
38.7725,1,186.36,1312,1.0,,200153916803
38.7725,2,198.67,1335,1.0,,200153916803
38.7926,0,199.98,1350,1.0,,200155207449
38.7926,1,189.24,1312,1.0,,200155207449
38.7926,2,200.25,1335,1.0,,200155207449
38.8127,0,200.95,1350,1.0,,200156473987
38.8127,1,189.24,1312,1.0,,200156473987
38.8127,2,202.04,1335,1.0,,200156473987
38.8327,0,199.50,1350,1.0,,200157756637
38.8327,1,188.28,1312,1.0,,200157756637
38.8327,2,203.49,1342,1.0,,200157756637
38.8533,0,199.02,1350,1.0,,200159053692
38.8533,1,187.32,1312,1.0,,200159053692
38.8533,2,203.49,1342,1.0,,200159053692
38.8729,0,199.50,1350,1.0,,200160331460
38.8729,1,188.89,1312,1.0,,200160331460
38.8729,2,202.04,1342,1.0,,200160331460
38.8930,0,197.58,1350,1.0,,200161608495
38.8930,1,189.72,1312,1.0,,200161608495
38.8930,2,202.04,1342,1.0,,200161608495
38.9130,0,197.09,1350,1.0,,200162886324
38.9130,1,188.28,1312,1.0,,200162886324
38.9130,2,204.59,1342,1.0,,200162886324
38.9331,0,200.95,1350,1.0,,200164170622
38.9331,1,188.28,1312,1.0,,200164170622
38.9331,2,204.94,1342,1.0,,200164170622
38.9530,0,199.98,1350,1.0,,200165450038
38.9530,1,187.44,1312,1.0,,200165450038
38.9530,2,205.07,1342,1.0,,200165450038
38.9733,0,198.54,1350,1.0,,200166731285
38.9733,1,186.36,1312,1.0,,200166731285
38.9733,2,203.14,1335,1.0,,200166731285
38.9942,0,199.98,1350,1.0,,200168071125
38.9942,1,188.76,1312,1.0,,200168071125
