t,gpu_index,power_w,sm_clock_mhz,util_gpu,pcap_set,rapl_pkg_uj
46.2058,2,286.30,1522,1.0,,189363530425
46.2184,0,298.64,1530,1.0,,189364253263
46.2184,1,281.05,1530,1.0,,189364253263
46.2184,2,288.69,1522,1.0,,189364253263
46.2329,0,297.21,1530,1.0,,189365153895
46.2329,1,278.67,1530,1.0,,189365153895
46.2329,2,283.90,1522,1.0,,189365153895
46.2473,0,299.60,1530,1.0,,189365994408
46.2473,1,278.67,1530,1.0,,189365994408
46.2473,2,283.90,1522,1.0,,189365994408
46.2599,0,299.60,1530,1.0,,189366773764
46.2599,1,278.20,1530,1.0,,189366773764
46.2599,2,286.59,1522,1.0,,189366773764
46.2732,0,298.64,1530,1.0,,189367556599
46.2732,1,280.10,1530,1.0,,189367556599
46.2732,2,281.32,1522,1.0,,189367556599
46.2874,0,292.90,1530,1.0,,189368391680
46.2874,1,280.10,1530,1.0,,189368391680
46.2874,2,281.32,1522,1.0,,189368391680
46.2999,0,292.90,1530,1.0,,189369120316
46.2999,1,279.81,1530,1.0,,189369120316
46.2999,2,287.74,1522,1.0,,189369120316
46.3132,0,299.40,1530,1.0,,189369957716
46.3132,1,281.72,1530,1.0,,189369957716
46.3132,2,287.26,1522,1.0,,189369957716
46.3283,0,294.34,1530,1.0,,189370861766
46.3283,1,281.72,1530,1.0,,189370861766
46.3283,2,287.26,1522,1.0,,189370861766
46.3409,0,294.34,1530,1.0,,189371575205
46.3409,1,281.72,1530,1.0,,189371575205
46.3409,2,281.50,1522,1.0,,189371575205
46.3542,0,300.08,1530,1.0,,189372420478
46.3542,1,282.01,1530,1.0,,189372420478
46.3542,2,284.38,1522,1.0,,189372420478
46.3680,0,294.81,1530,1.0,,189373196416
46.3680,1,282.01,1530,1.0,,189373196416
46.3680,2,284.38,1522,1.0,,189373196416
46.3806,0,294.81,1530,1.0,,189373979068
46.3806,1,282.01,1530,1.0,,189373979068
46.3806,2,280.65,1522,1.0,,189373979068
46.3938,0,294.34,1530,1.0,,189374757814
46.3938,1,279.34,1530,1.0,,189374757814
46.3938,2,286.59,1522,1.0,,189374757814
46.4097,0,297.21,1530,1.0,,189375719786
46.4097,1,279.34,1530,1.0,,189375719786
46.4097,2,286.59,1522,1.0,,189375719786
46.4224,0,297.21,1530,1.0,,189376503170
46.4224,1,282.01,1530,1.0,,189376503170
46.4224,2,286.78,1522,1.0,,189376503170
46.4358,0,295.29,1530,1.0,,189377280512
46.4358,1,278.67,1530,1.0,,189377280512
46.4358,2,288.21,1522,1.0,,189377280512
46.4498,0,297.49,1530,1.0,,189378122124
46.4498,1,278.67,1530,1.0,,189378122124
46.4498,2,288.21,1522,1.0,,189378122124
46.4625,0,297.49,1530,1.0,,189378842764
46.4625,1,282.48,1530,1.0,,189378842764
46.4625,2,283.90,1522,1.0,,189378842764
46.4758,0,296.73,1530,1.0,,189379683033
46.4758,1,278.67,1530,1.0,,189379683033
46.4758,2,287.83,1530,1.0,,189379683033
46.4897,0,298.64,1530,1.0,,189380524522
46.4897,1,278.67,1530,1.0,,189380524522
46.4897,2,287.83,1530,1.0,,189380524522
46.5023,0,298.64,1530,1.0,,189381242843
46.5023,1,275.63,1530,1.0,,189381242843
46.5023,2,292.81,1530,1.0,,189381242843
46.5156,0,296.73,1530,1.0,,189382023237
46.5156,1,278.67,1530,1.0,,189382023237
46.5156,2,286.59,1530,1.0,,189382023237
46.5294,0,295.77,1530,1.0,,189382865703
46.5294,1,278.67,1530,1.0,,189382865703
46.5294,2,286.59,1530,1.0,,189382865703
46.5420,0,295.77,1530,1.0,,189383644204
46.5420,1,278.20,1530,1.0,,189383644204
46.5420,2,293.29,1530,1.0,,189383644204
46.5553,0,297.21,1530,1.0,,189384426856
46.5553,1,278.20,1530,1.0,,189384426856
46.5553,2,291.38,1522,1.0,,189384426856
46.5737,0,298.64,1530,1.0,,189385506016
46.5737,1,279.62,1530,1.0,,189385506016
46.5737,2,281.80,1522,1.0,,189385506016
46.5876,0,292.42,1530,1.0,,189386343660
46.5876,1,279.62,1530,1.0,,189386343660
46.5876,2,281.80,1522,1.0,,189386343660
46.6002,0,292.42,1530,1.0,,189387122894
46.6002,1,280.29,1530,1.0,,189387122894
46.6002,2,286.59,1522,1.0,,189387122894
46.6147,0,299.60,1530,1.0,,189387964872
46.6147,1,281.72,1530,1.0,,189387964872
46.6147,2,286.59,1522,1.0,,189387964872
46.6306,0,295.10,1530,1.0,,189388926112
46.6306,1,281.72,1530,1.0,,189388926112
46.6306,2,286.59,1522,1.0,,189388926112
46.6433,0,295.10,1530,1.0,,189389709374
46.6433,1,282.67,1530,1.0,,189389709374
46.6433,2,282.94,1522,1.0,,189389709374
46.6567,0,293.86,1530,1.0,,189390492209
46.6567,1,280.77,1530,1.0,,189390492209
46.6567,2,286.11,1522,1.0,,189390492209
46.6726,0,297.49,1530,1.0,,189391452717
46.6726,1,281.53,1530,1.0,,189391452717
46.6726,2,286.11,1522,1.0,,189391452717
46.6862,0,295.77,1530,1.0,,189392235491
46.6862,1,281.53,1530,1.0,,189392235491
46.6862,2,283.71,1522,1.0,,189392235491
46.6995,0,295.77,1530,1.0,,189393076981
46.6995,1,280.77,1530,1.0,,189393076981
46.6995,2,286.59,1522,1.0,,189393076981
46.7128,0,298.64,1530,1.0,,189393855726
46.7128,1,281.53,1530,1.0,,189393855726
46.7128,2,286.59,1522,1.0,,189393855726
46.7262,0,296.25,1530,1.0,,189394638134
46.7262,1,281.53,1530,1.0,,189394638134
46.7262,2,287.74,1522,1.0,,189394638134
46.7394,0,296.25,1530,1.0,,189395418649
46.7394,1,281.05,1530,1.0,,189395418649
46.7394,2,281.98,1522,1.0,,189395418649
46.7539,0,296.25,1530,1.0,,189396315742
46.7539,1,276.77,1530,1.0,,189396315742
46.7539,2,281.98,1522,1.0,,189396315742
46.7671,0,297.21,1530,1.0,,189397114202
46.7671,1,276.77,1530,1.0,,189397114202
46.7671,2,285.82,1522,1.0,,189397114202
46.7803,0,297.21,1530,1.0,,189397894656
46.7803,1,281.05,1530,1.0,,189397894656
46.7803,2,279.88,1522,1.0,,189397894656
46.7936,0,297.21,1530,1.0,,189398671266
46.7936,1,277.24,1530,1.0,,189398671266
46.7936,2,279.88,1522,1.0,,189398671266
46.8069,0,298.16,1530,1.0,,189399497679
46.8069,1,277.24,1530,1.0,,189399497679
46.8069,2,286.78,1530,1.0,,189399497679
46.8249,0,297.68,1530,1.0,,189400528194
46.8249,1,279.62,1530,1.0,,189400528194
46.8249,2,292.33,1530,1.0,,189400528194
46.8398,0,297.68,1530,1.0,,189401434991
46.8398,1,281.53,1530,1.0,,189401434991
46.8398,2,286.30,1530,1.0,,189401434991
46.8530,0,294.62,1530,1.0,,189402214164
46.8530,1,277.91,1530,1.0,,189402214164
46.8530,2,286.30,1530,1.0,,189402214164
46.8665,0,298.92,1530,1.0,,189403050588
46.8665,1,277.91,1530,1.0,,189403050588
46.8665,2,292.53,1530,1.0,,189403050588
46.8797,0,298.92,1530,1.0,,189403832812
46.8797,1,282.67,1530,1.0,,189403832812
46.8797,2,291.57,1530,1.0,,189403832812
46.8929,0,296.25,1530,1.0,,189404613816
46.8929,1,279.62,1530,1.0,,189404613816
46.8929,2,291.57,1530,1.0,,189404613816
46.9065,0,300.08,1530,1.0,,189405449385
46.9065,1,279.62,1530,1.0,,189405449385
46.9065,2,286.11,1530,1.0,,189405449385
46.9199,0,300.08,1530,1.0,,189406228497
46.9199,1,279.81,1530,1.0,,189406228497
46.9199,2,289.75,1530,1.0,,189406228497
46.9335,0,297.01,1530,1.0,,189407061076
46.9335,1,280.58,1530,1.0,,189407061076
46.9335,2,289.75,1530,1.0,,189407061076
46.9467,0,294.34,1530,1.0,,189407847329
46.9467,1,280.58,1530,1.0,,189407847329
46.9467,2,288.98,1530,1.0,,189407847329
46.9599,0,294.34,1530,1.0,,189408626379
46.9599,1,280.77,1530,1.0,,189408626379
46.9599,2,290.90,1530,1.0,,189408626379
46.9731,0,297.96,1530,1.0,,189409407627
46.9731,1,281.53,1530,1.0,,189409407627
46.9731,2,290.90,1530,1.0,,189409407627
46.9868,0,294.81,1530,1.0,,189410248567
46.9868,1,281.53,1530,1.0,,189410248567
46.9868,2,291.86,1530,1.0,,189410248567
47.0002,0,294.81,1530,1.0,,189411029632
47.0002,1,281.53,1530,1.0,,189411029632
47.0002,2,293.77,1530,1.0,,189411029632
47.0154,0,295.77,1530,1.0,,189411929899
47.0154,1,280.29,1530,1.0,,189411929899
47.0154,2,293.77,1530,1.0,,189411929899
47.0286,0,296.73,1530,1.0,,189412772609
47.0286,1,280.29,1530,1.0,,189412772609
47.0286,2,293.29,1530,1.0,,189412772609
47.0419,0,296.73,1530,1.0,,189413548913
47.0419,1,282.01,1530,1.0,,189413548913
47.0419,2,290.90,1522,1.0,,189413548913
47.0596,0,299.12,1530,1.0,,189414568014
47.0596,1,281.05,1530,1.0,,189414568014
47.0596,2,281.50,1522,1.0,,189414568014
47.0743,0,293.18,1530,1.0,,189415483967
47.0743,1,276.77,1530,1.0,,189415483967
47.0743,2,281.50,1522,1.0,,189415483967
47.0875,0,298.16,1530,1.0,,189416253740
47.0875,1,276.77,1530,1.0,,189416253740
47.0875,2,285.63,1522,1.0,,189416253740
47.1007,0,298.16,1530,1.0,,189417030227
47.1007,1,281.53,1530,1.0,,189417030227
47.1007,2,287.26,1522,1.0,,189417030227
47.1199,0,298.64,1530,1.0,,189418232373
47.1199,1,281.53,1530,1.0,,189418232373
47.1199,2,285.82,1522,1.0,,189418232373
47.1383,0,299.12,1530,1.0,,189419314523
47.1383,1,281.05,1530,1.0,,189419314523
47.1383,2,285.82,1522,1.0,,189419314523
47.1515,0,293.86,1530,1.0,,189420099983
47.1515,1,281.05,1530,1.0,,189420099983
47.1515,2,281.98,1522,1.0,,189420099983
47.1650,0,299.60,1530,1.0,,189420935857
47.1650,1,281.53,1530,1.0,,189420935857
47.1650,2,286.30,1522,1.0,,189420935857
47.1809,0,299.60,1530,1.0,,189421840091
47.1809,1,278.20,1530,1.0,,189421840091
47.1809,2,286.30,1522,1.0,,189421840091
47.1935,0,296.53,1530,1.0,,189422621827
47.1935,1,279.62,1530,1.0,,189422621827
47.1935,2,287.06,1522,1.0,,189422621827
47.2082,0,295.29,1530,1.0,,189423461607
47.2082,1,279.62,1530,1.0,,189423461607
47.2082,2,285.82,1522,1.0,,189423461607
47.2233,0,295.29,1530,1.0,,189424422848
47.2233,1,281.05,1530,1.0,,189424422848
47.2233,2,287.74,1522,1.0,,189424422848
47.2382,0,295.77,1530,1.0,,189425259149
47.2382,1,283.15,1530,1.0,,189425259149
47.2382,2,287.74,1522,1.0,,189425259149
47.2514,0,296.73,1530,1.0,,189426041435
47.2514,1,283.15,1530,1.0,,189426041435
47.2514,2,283.23,1522,1.0,,189426041435
47.2646,0,296.73,1530,1.0,,189426882680
47.2646,1,282.96,1530,1.0,,189426882680
47.2646,2,286.11,1522,1.0,,189426882680
47.2800,0,297.68,1530,1.0,,189427780749
47.2800,1,281.05,1530,1.0,,189427780749
47.2800,2,286.11,1522,1.0,,189427780749
47.2933,0,298.44,1530,1.0,,189428563828
47.2933,1,282.01,1530,1.0,,189428563828
47.2933,2,288.41,1522,1.0,,189428563828
47.3087,0,297.68,1530,1.0,,189429521895
47.3087,1,282.01,1530,1.0,,189429521895
47.3087,2,287.74,1522,1.0,,189429521895
47.3240,0,297.68,1530,1.0,,189430424724
47.3240,1,282.96,1530,1.0,,189430424724
47.3240,2,287.74,1522,1.0,,189430424724
47.3367,0,294.34,1530,1.0,,189431205484
47.3367,1,278.86,1530,1.0,,189431205484
47.3367,2,282.46,1522,1.0,,189431205484
47.3506,0,299.60,1530,1.0,,189431986732
47.3506,1,278.86,1530,1.0,,189431986732
47.3506,2,284.67,1522,1.0,,189431986732
47.3638,0,299.60,1530,1.0,,189432762670
47.3638,1,282.48,1530,1.0,,189432762670
47.3638,2,284.67,1522,1.0,,189432762670
47.3765,0,295.29,1530,1.0,,189433544101
47.3765,1,278.20,1530,1.0,,189433544101
47.3765,2,283.23,1522,1.0,,189433544101
47.3903,0,299.60,1530,1.0,,189434385285
47.3903,1,278.20,1530,1.0,,189434385285
47.3903,2,287.26,1522,1.0,,189434385285
47.4036,0,299.60,1530,1.0,,189435165191
47.4036,1,282.48,1530,1.0,,189435165191
47.4036,2,287.26,1522,1.0,,189435165191
47.4161,0,296.73,1530,1.0,,189435949674
47.4161,1,278.67,1530,1.0,,189435949674
47.4161,2,285.34,1522,1.0,,189435949674
47.4300,0,300.08,1530,1.0,,189436786158
47.4300,1,278.67,1530,1.0,,189436786158
47.4300,2,286.59,1522,1.0,,189436786158
47.4434,0,300.08,1530,1.0,,189437563256
47.4434,1,277.24,1530,1.0,,189437563256
47.4434,2,286.59,1522,1.0,,189437563256
47.4559,0,298.16,1530,1.0,,189438286032
47.4559,1,279.15,1530,1.0,,189438286032
47.4559,2,283.23,1522,1.0,,189438286032
47.4698,0,293.86,1530,1.0,,189439126606
47.4698,1,279.15,1530,1.0,,189439126606
47.4698,2,285.44,1522,1.0,,189439126606
47.4830,0,293.86,1530,1.0,,189439906634
47.4830,1,278.67,1530,1.0,,189439906634
47.4830,2,285.44,1522,1.0,,189439906634
47.4957,0,298.64,1530,1.0,,189440685745
47.4957,1,282.67,1530,1.0,,189440685745
47.4957,2,286.78,1522,1.0,,189440685745
47.5143,0,297.40,1530,1.0,,189441769666
47.5143,1,280.10,1530,1.0,,189441769666
47.5143,2,285.82,1522,1.0,,189441769666
47.5291,0,295.77,1530,1.0,,189442668162
47.5291,1,280.10,1530,1.0,,189442668162
47.5291,2,285.82,1522,1.0,,189442668162
47.5418,0,295.77,1530,1.0,,189443450021
47.5418,1,280.77,1530,1.0,,189443450021
47.5418,2,280.84,1522,1.0,,189443450021
47.5550,0,292.23,1530,1.0,,189444229315
47.5550,1,282.01,1530,1.0,,189444229315
47.5550,2,285.63,1522,1.0,,189444229315
47.5705,0,297.68,1530,1.0,,189445190861
47.5705,1,282.01,1530,1.0,,189445190861
47.5705,2,285.63,1522,1.0,,189445190861
47.5831,0,297.68,1530,1.0,,189445913271
47.5831,1,282.01,1530,1.0,,189445913271
47.5831,2,286.78,1522,1.0,,189445913271
47.5964,0,293.18,1530,1.0,,189446691773
47.5964,1,281.24,1530,1.0,,189446691773
47.5964,2,288.69,1522,1.0,,189446691773
47.6106,0,298.44,1530,1.0,,189447592588
47.6106,1,281.24,1530,1.0,,189447592588
47.6106,2,288.69,1522,1.0,,189447592588
47.6231,0,298.44,1530,1.0,,189448314571
47.6231,1,282.01,1530,1.0,,189448314571
47.6231,2,284.67,1522,1.0,,189448314571
47.6364,0,295.29,1530,1.0,,189449094476
47.6364,1,278.20,1530,1.0,,189449094476
47.6364,2,286.59,1522,1.0,,189449094476
47.6504,0,299.12,1530,1.0,,189449957023
47.6504,1,278.20,1530,1.0,,189449957023
47.6504,2,286.59,1522,1.0,,189449957023
47.6630,0,299.12,1530,1.0,,189450727956
47.6630,1,282.48,1530,1.0,,189450727956
47.6630,2,287.06,1530,1.0,,189450727956
47.6775,0,297.01,1530,1.0,,189451574450
47.6775,1,278.20,1530,1.0,,189451574450
47.6775,2,288.50,1530,1.0,,189451574450
47.6914,0,299.88,1530,1.0,,189452409531
47.6914,1,278.20,1530,1.0,,189452409531
47.6914,2,288.50,1530,1.0,,189452409531
47.7039,0,299.88,1530,1.0,,189453135970
47.7039,1,282.29,1530,1.0,,189453135970
47.7039,2,291.38,1530,1.0,,189453135970
47.7173,0,298.16,1530,1.0,,189453969952
47.7173,1,278.96,1530,1.0,,189453969952
47.7173,2,286.39,1530,1.0,,189453969952
47.7315,0,293.38,1530,1.0,,189454814188
47.7315,1,278.96,1530,1.0,,189454814188
47.7315,2,286.39,1530,1.0,,189454814188
47.7442,0,293.38,1530,1.0,,189455538430
47.7442,1,277.06,1530,1.0,,189455538430
47.7442,2,294.73,1530,1.0,,189455538430
47.7575,0,299.40,1530,1.0,,189456372473
47.7575,1,279.91,1530,1.0,,189456372473
47.7575,2,289.46,1530,1.0,,189456372473
47.7714,0,293.18,1530,1.0,,189457213901
47.7714,1,279.91,1530,1.0,,189457213901
47.7714,2,289.46,1530,1.0,,189457213901
47.7840,0,293.18,1530,1.0,,189457929964
47.7840,1,278.96,1530,1.0,,189457929964
47.7840,2,291.86,1530,1.0,,189457929964
47.7972,0,299.88,1530,1.0,,189458711883
47.7972,1,280.87,1530,1.0,,189458711883
47.7972,2,290.90,1530,1.0,,189458711883
47.8111,0,294.62,1530,1.0,,189459552702
47.8111,1,280.87,1530,1.0,,189459552702
47.8111,2,290.90,1530,1.0,,189459552702
47.8236,0,294.62,1530,1.0,,189460335292
47.8236,1,281.05,1530,1.0,,189460335292
47.8236,2,288.79,1530,1.0,,189460335292
47.8373,0,299.88,1530,1.0,,189461109094
47.8373,1,281.82,1530,1.0,,189461109094
47.8373,2,293.57,1530,1.0,,189461109094
47.8515,0,295.10,1530,1.0,,189461950400
47.8515,1,281.82,1530,1.0,,189461950400
47.8515,2,293.57,1530,1.0,,189461950400
47.8641,0,295.10,1530,1.0,,189462731648
47.8641,1,282.48,1530,1.0,,189462731648
47.8641,2,288.31,1530,1.0,,189462731648
47.8773,0,293.38,1530,1.0,,189463511371
47.8773,1,282.29,1530,1.0,,189463511371
47.8773,2,292.62,1530,1.0,,189463511371
47.8915,0,296.05,1530,1.0,,189464352982
47.8915,1,282.29,1530,1.0,,189464352982
47.8915,2,292.62,1530,1.0,,189464352982
47.9041,0,296.05,1530,1.0,,189465134657
47.9041,1,282.96,1530,1.0,,189465134657
47.9041,2,289.46,1530,1.0,,189465134657
47.9172,0,293.86,1530,1.0,,189465923718
47.9172,1,280.77,1530,1.0,,189465923718
47.9172,2,289.27,1530,1.0,,189465923718
47.9348,0,298.64,1530,1.0,,189466939096
47.9348,1,280.77,1530,1.0,,189466939096
47.9348,2,289.27,1530,1.0,,189466939096
47.9477,0,297.49,1530,1.0,,189467702217
47.9477,1,278.20,1530,1.0,,189467702217
47.9477,2,285.15,1522,1.0,,189467702217
47.9632,0,297.49,1530,1.0,,189468659490
47.9632,1,282.29,1530,1.0,,189468659490
47.9632,2,286.11,1522,1.0,,189468659490
47.9780,0,298.16,1530,1.0,,189469483706
47.9780,1,278.49,1530,1.0,,189469483706
47.9780,2,281.13,1522,1.0,,189469483706
47.9953,0,294.34,1530,1.0,,189470553833
47.9953,1,278.20,1530,1.0,,189470553833
47.9953,2,281.13,1522,1.0,,189470553833
48.0100,0,297.49,1530,1.0,,189471385374
48.0100,1,278.20,1530,1.0,,189471385374
48.0100,2,286.30,1522,1.0,,189471385374
48.0235,0,297.49,1530,1.0,,189472218319
48.0235,1,282.29,1530,1.0,,189472218319
48.0235,2,284.86,1522,1.0,,189472218319
48.0400,0,297.96,1530,1.0,,189473164361
48.0400,1,280.87,1530,1.0,,189473164361
48.0400,2,285.63,1522,1.0,,189473164361
48.0550,0,297.68,1530,1.0,,189474057608
48.0550,1,280.87,1530,1.0,,189474057608
48.0550,2,285.63,1522,1.0,,189474057608
48.0676,0,297.68,1530,1.0,,189474826283
48.0676,1,280.58,1530,1.0,,189474826283
48.0676,2,280.84,1522,1.0,,189474826283
48.0809,0,294.34,1530,1.0,,189475597643
48.0809,1,282.01,1530,1.0,,189475597643
48.0809,2,284.67,1522,1.0,,189475597643
48.0952,0,298.64,1530,1.0,,189476429795
48.0952,1,282.01,1530,1.0,,189476429795
48.0952,2,284.67,1522,1.0,,189476429795
48.1078,0,298.64,1530,1.0,,189477197493
48.1078,1,282.01,1530,1.0,,189477197493
48.1078,2,286.78,1522,1.0,,189477197493
48.1213,0,296.25,1530,1.0,,189477969097
48.1213,1,278.86,1530,1.0,,189477969097
48.1213,2,283.90,1522,1.0,,189477969097
48.1393,0,293.38,1530,1.0,,189479039346
48.1393,1,282.48,1530,1.0,,189479039346
48.1393,2,283.90,1522,1.0,,189479039346
48.1526,0,295.10,1530,1.0,,189479807044
48.1526,1,282.48,1530,1.0,,189479807044
48.1526,2,286.59,1522,1.0,,189479807044
48.1658,0,295.10,1530,1.0,,189480577184
48.1658,1,283.62,1530,1.0,,189480577184
48.1658,2,282.75,1522,1.0,,189480577184
48.1810,0,295.29,1530,1.0,,189481522738
48.1810,1,281.05,1530,1.0,,189481522738
48.1810,2,282.75,1522,1.0,,189481522738
48.1942,0,297.49,1530,1.0,,189482299347
48.1942,1,281.05,1530,1.0,,189482299347
48.1942,2,284.38,1522,1.0,,189482299347
48.2074,0,297.49,1530,1.0,,189483065215
48.2074,1,283.91,1530,1.0,,189483065215
48.2074,2,287.74,1522,1.0,,189483065215
48.2206,0,295.57,1530,1.0,,189483834744
48.2206,1,281.05,1530,1.0,,189483834744
48.2206,2,287.74,1522,1.0,,189483834744
48.2338,0,297.96,1530,1.0,,189484603113
48.2338,1,281.05,1530,1.0,,189484603113
48.2338,2,282.75,1522,1.0,,189484603113
48.2471,0,297.96,1530,1.0,,189485428795
48.2471,1,283.91,1530,1.0,,189485428795
48.2471,2,285.63,1522,1.0,,189485428795
48.2631,0,298.44,1530,1.0,,189486376730
48.2631,1,282.01,1530,1.0,,189486376730
48.2631,2,285.63,1522,1.0,,189486376730
48.2763,0,296.73,1530,1.0,,189487149677
48.2763,1,282.01,1530,1.0,,189487149677
48.2763,2,284.00,1522,1.0,,189487149677
48.2895,0,297.96,1530,1.0,,189487914628
48.2895,1,278.96,1530,1.0,,189487914628
48.2895,2,287.74,1522,1.0,,189487914628
48.3041,0,297.96,1530,1.0,,189488750381
48.3041,1,282.29,1530,1.0,,189488750381
48.3041,2,287.74,1522,1.0,,189488750381
48.3166,0,297.21,1530,1.0,,189489515271
48.3166,1,278.96,1530,1.0,,189489515271
48.3166,2,288.50,1522,1.0,,189489515271
48.3318,0,292.70,1530,1.0,,189490406871
48.3318,1,278.96,1530,1.0,,189490406871
48.3318,2,283.90,1522,1.0,,189490406871
48.3466,0,292.70,1530,1.0,,189491296700
48.3466,1,277.53,1530,1.0,,189491296700
48.3466,2,286.59,1522,1.0,,189491296700
48.3633,0,293.86,1530,1.0,,189492248174
48.3633,1,277.24,1530,1.0,,189492248174
48.3633,2,286.59,1522,1.0,,189492248174
48.3765,0,296.05,1530,1.0,,189493079471
48.3765,1,277.24,1530,1.0,,189493079471
48.3765,2,285.92,1522,1.0,,189493079471
48.3899,0,295.29,1530,1.0,,189493852602
48.3899,1,277.24,1530,1.0,,189493852602
48.3899,2,286.59,1522,1.0,,189493852602
48.4061,0,295.29,1530,1.0,,189494796752
48.4061,1,280.10,1530,1.0,,189494796752
48.4061,2,286.59,1522,1.0,,189494796752
48.4186,0,298.44,1530,1.0,,189495570737
48.4186,1,281.53,1530,1.0,,189495570737
48.4186,2,283.23,1522,1.0,,189495570737
48.4327,0,296.05,1530,1.0,,189496399287
48.4327,1,281.53,1530,1.0,,189496399287
48.4327,2,286.59,1522,1.0,,189496399287
48.4482,0,296.05,1530,1.0,,189497302849
48.4482,1,283.62,1530,1.0,,189497302849
48.4482,2,286.59,1522,1.0,,189497302849
48.4611,0,297.21,1530,1.0,,189498056509
48.4611,1,280.29,1530,1.0,,189498056509
48.4611,2,283.23,1522,1.0,,189498056509
48.4750,0,298.16,1530,1.0,,189498889942
48.4750,1,280.29,1530,1.0,,189498889942
48.4750,2,285.92,1522,1.0,,189498889942
48.4882,0,298.16,1530,1.0,,189499678087
48.4882,1,284.10,1530,1.0,,189499678087
48.4882,2,285.92,1522,1.0,,189499678087
48.5007,0,297.21,1530,1.0,,189500375473
48.5007,1,280.29,1530,1.0,,189500375473
48.5007,2,287.74,1522,1.0,,189500375473
48.5146,0,298.92,1530,1.0,,189501224165
48.5146,1,280.29,1530,1.0,,189501224165
48.5146,2,289.46,1530,1.0,,189501224165
48.5280,0,298.92,1530,1.0,,189502001506
48.5280,1,283.91,1530,1.0,,189502001506
48.5280,2,289.46,1530,1.0,,189502001506
48.5407,0,297.68,1530,1.0,,189502767313
48.5407,1,281.05,1530,1.0,,189502767313
48.5407,2,289.75,1530,1.0,,189502767313
48.5547,0,298.92,1530,1.0,,189503598365
48.5547,1,281.05,1530,1.0,,189503598365
48.5547,2,292.81,1530,1.0,,189503598365
48.5679,0,298.92,1530,1.0,,189504368627
48.5679,1,276.29,1530,1.0,,189504368627
48.5679,2,292.81,1530,1.0,,189504368627
48.5805,0,298.16,1530,1.0,,189505130832
48.5805,1,280.10,1530,1.0,,189505130832
48.5805,2,292.33,1530,1.0,,189505130832
48.5943,0,292.23,1530,1.0,,189505905854
48.5943,1,280.10,1530,1.0,,189505905854
48.5943,2,287.54,1530,1.0,,189505905854
48.6076,0,292.23,1530,1.0,,189506728240
48.6076,1,276.77,1530,1.0,,189506728240
48.6076,2,287.54,1530,1.0,,189506728240
48.6201,0,298.16,1530,1.0,,189507442288
48.6201,1,280.10,1530,1.0,,189507442288
48.6201,2,292.33,1522,1.0,,189507442288
48.6340,0,293.66,1530,1.0,,189508272303
48.6340,1,280.10,1530,1.0,,189508272303
48.6340,2,284.38,1522,1.0,,189508272303
48.6518,0,300.56,1530,1.0,,189509338829
48.6518,1,281.05,1530,1.0,,189509338829
48.6518,2,284.38,1522,1.0,,189509338829
48.6652,0,300.56,1530,1.0,,189510108297
48.6652,1,276.77,1530,1.0,,189510108297
48.6652,2,283.23,1522,1.0,,189510108297
48.6784,0,298.64,1530,1.0,,189510877033
48.6784,1,280.10,1530,1.0,,189510877033
48.6784,2,287.54,1522,1.0,,189510877033
48.6928,0,294.34,1530,1.0,,189511762895
48.6928,1,280.10,1530,1.0,,189511762895
48.6928,2,286.78,1522,1.0,,189511762895
48.7097,0,294.81,1530,1.0,,189512765517
48.7097,1,283.43,1530,1.0,,189512765517
48.7097,2,286.78,1522,1.0,,189512765517
48.7244,0,294.81,1530,1.0,,189513595898
48.7244,1,279.81,1530,1.0,,189513595898
48.7244,2,284.38,1522,1.0,,189513595898
48.7376,0,298.16,1530,1.0,,189514380991
48.7376,1,282.01,1530,1.0,,189514380991
48.7376,2,280.07,1522,1.0,,189514380991
48.7531,0,297.21,1530,1.0,,189515318184
48.7531,1,282.01,1530,1.0,,189515318184
48.7531,2,280.07,1522,1.0,,189515318184
48.7658,0,297.21,1530,1.0,,189516036688
48.7658,1,282.01,1530,1.0,,189516036688
48.7658,2,285.15,1522,1.0,,189516036688
48.7789,0,292.42,1530,1.0,,189516863712
48.7789,1,282.48,1530,1.0,,189516863712
48.7789,2,285.05,1522,1.0,,189516863712
48.7932,0,298.64,1530,1.0,,189517692201
48.7932,1,282.48,1530,1.0,,189517692201
48.7932,2,285.05,1522,1.0,,189517692201
48.8058,0,298.64,1530,1.0,,189518405761
48.8058,1,282.48,1530,1.0,,189518405761
48.8058,2,287.74,1522,1.0,,189518405761
48.8190,0,293.66,1530,1.0,,189519174314
48.8190,1,279.81,1530,1.0,,189519174314
48.8190,2,281.98,1522,1.0,,189519174314
48.8332,0,299.12,1530,1.0,,189520008357
48.8332,1,279.81,1530,1.0,,189520008357
48.8332,2,281.98,1522,1.0,,189520008357
48.8458,0,299.12,1530,1.0,,189520773431
48.8458,1,282.96,1530,1.0,,189520773431
48.8458,2,286.59,1522,1.0,,189520773431
48.8600,0,297.68,1530,1.0,,189521601737
48.8600,1,280.58,1530,1.0,,189521601737
48.8600,2,284.67,1522,1.0,,189521601737
48.8756,0,294.34,1530,1.0,,189522554615
48.8756,1,280.58,1530,1.0,,189522554615
48.8756,2,284.67,1522,1.0,,189522554615
48.8882,0,294.34,1530,1.0,,189523262133
48.8882,1,276.29,1530,1.0,,189523262133
48.8882,2,285.34,1522,1.0,,189523262133
48.9014,0,298.44,1530,1.0,,189524030503
