country,mw,tier,tier_name,seed,n_jobs,energy_kwh,co2_g_it,co2_g_facility,co2_tonnes_y,cfe_pct,cfe_abs_pct,ci_weighted_mean,p50_slowdown,p95_slowdown,p99_slowdown,cfe_lift_pp_vs_t0
FR,10.0000,1,T1,20260519,1994,60306.3771,3096836.5301,6532391.2786,37.6782,53.0619,100.0000,52.4421,10.5867,72.4551,122.6902,1.2977
FR,10.0000,1,T1,20260520,1994,60306.3771,3096836.5301,6532391.2786,37.6782,53.0619,100.0000,52.4421,10.5867,72.4551,122.6902,1.2977
FR,10.0000,1,T1,20260522,1994,60306.3771,3096836.5301,6532391.2786,37.6782,53.0619,100.0000,52.4421,10.5867,72.4551,122.6902,1.2977
FR,10.0000,1,T1,20260521,1994,60306.3771,3096836.5301,6532391.2786,37.6782,53.0619,100.0000,52.4421,10.5867,72.4551,122.6902,1.2977
FR,10.0000,1,T1,20260523,1994,60306.3771,3096836.5301,6532391.2786,37.6782,53.0619,100.0000,52.4421,10.5867,72.4551,122.6902,1.2977
FR,10.0000,1,T1,20260524,1994,60306.3771,3096836.5301,6532391.2786,37.6782,53.0619,100.0000,52.4421,10.5867,72.4551,122.6902,1.2977
FR,10.0000,2,T2,20260518,1994,60331.3467,3112679.5265,6653019.7740,37.8709,52.1771,100.0000,53.3287,14.2801,159.1382,411.2177,0.4129
FR,10.0000,2,T2,20260517,1994,60331.3467,3112679.5265,6653019.7740,37.8709,52.1771,100.0000,53.3287,14.2801,159.1382,411.2177,0.4129
FR,10.0000,2,T2,20260519,1994,60331.3467,3112679.5265,6653019.7740,37.8709,52.1771,100.0000,53.3287,14.2801,159.1382,411.2177,0.4129
FR,10.0000,2,T2,20260520,1994,60331.3467,3112679.5265,6653019.7740,37.8709,52.1771,100.0000,53.3287,14.2801,159.1382,411.2177,0.4129
FR,10.0000,2,T2,20260521,1994,60331.3467,3112679.5265,6653019.7740,37.8709,52.1771,100.0000,53.3287,14.2801,159.1382,411.2177,0.4129
FR,10.0000,2,T2,20260522,1994,60331.3467,3112679.5265,6653019.7740,37.8709,52.1771,100.0000,53.3287,14.2801,159.1382,411.2177,0.4129
FR,10.0000,2,T2,20260523,1994,60331.3467,3112679.5265,6653019.7740,37.8709,52.1771,100.0000,53.3287,14.2801,159.1382,411.2177,0.4129
FR,10.0000,2,T2,20260524,1994,60331.3467,3112679.5265,6653019.7740,37.8709,52.1771,100.0000,53.3287,14.2801,159.1382,411.2177,0.4129
FR,10.0000,3,T3,20260517,1994,60331.3467,3112680.5719,6652298.6221,37.8709,52.1770,100.0000,53.3287,14.2801,159.1382,411.2177,0.4129
FR,10.0000,3,T3,20260518,1994,60331.3467,3112680.5719,6652298.6221,37.8709,52.1770,100.0000,53.3287,14.2801,159.1382,411.2177,0.4129
FR,10.0000,3,T3,20260519,1994,60331.3467,3112680.5719,6652298.6221,37.8709,52.1770,100.0000,53.3287,14.2801,159.1382,411.2177,0.4129
FR,10.0000,3,T3,20260520,1994,60331.3467,3112680.5719,6652298.6221,37.8709,52.1770,100.0000,53.3287,14.2801,159.1382,411.2177,0.4129
FR,10.0000,3,T3,20260521,1994,60331.3467,3112680.5719,6652298.6221,37.8709,52.1770,100.0000,53.3287,14.2801,159.1382,411.2177,0.4129
FR,10.0000,3,T3,20260522,1994,60331.3467,3112680.5719,6652298.6221,37.8709,52.1770,100.0000,53.3287,14.2801,159.1382,411.2177,0.4129
FR,10.0000,3,T3,20260523,1994,60331.3467,3112680.5719,6652298.6221,37.8709,52.1770,100.0000,53.3287,14.2801,159.1382,411.2177,0.4129
FR,10.0000,3,T3,20260524,1994,60331.3467,3112680.5719,6652298.6221,37.8709,52.1770,100.0000,53.3287,14.2801,159.1382,411.2177,0.4129
FR,10.0000,4,T4,20260518,1994,60331.3467,3089723.3063,6641209.9183,37.5916,53.5720,100.0000,53.2925,13.7096,151.2749,411.2177,1.8078
FR,10.0000,4,T4,20260517,1994,60331.3467,3089723.3063,6641209.9183,37.5916,53.5720,100.0000,53.2925,13.7096,151.2749,411.2177,1.8078
FR,10.0000,4,T4,20260519,1994,60331.3467,3089723.3063,6641209.9183,37.5916,53.5720,100.0000,53.2925,13.7096,151.2749,411.2177,1.8078
FR,10.0000,4,T4,20260520,1994,60331.3467,3089723.3063,6641209.9183,37.5916,53.5720,100.0000,53.2925,13.7096,151.2749,411.2177,1.8078
FR,10.0000,4,T4,20260521,1994,60331.3467,3089723.3063,6641209.9183,37.5916,53.5720,100.0000,53.2925,13.7096,151.2749,411.2177,1.8078
FR,10.0000,4,T4,20260522,1994,60331.3467,3089723.3063,6641209.9183,37.5916,53.5720,100.0000,53.2925,13.7096,151.2749,411.2177,1.8078
FR,10.0000,4,T4,20260523,1994,60331.3467,3089723.3063,6641209.9183,37.5916,53.5720,100.0000,53.2925,13.7096,151.2749,411.2177,1.8078
FR,10.0000,4,T4,20260524,1994,60331.3467,3089723.3063,6641209.9183,37.5916,53.5720,100.0000,53.2925,13.7096,151.2749,411.2177,1.8078
FR,10.0000,5,T5,20260518,1994,60331.3467,3112679.5265,6653019.7740,37.8709,52.1771,100.0000,53.3287,14.2801,159.1382,411.2177,0.4129
FR,10.0000,5,T5,20260517,1994,60331.3467,3112679.5265,6653019.7740,37.8709,52.1771,100.0000,53.3287,14.2801,159.1382,411.2177,0.4129
FR,10.0000,5,T5,20260519,1994,60331.3467,3112679.5265,6653019.7740,37.8709,52.1771,100.0000,53.3287,14.2801,159.1382,411.2177,0.4129
FR,10.0000,5,T5,20260520,1994,60331.3467,3112679.5265,6653019.7740,37.8709,52.1771,100.0000,53.3287,14.2801,159.1382,411.2177,0.4129
FR,10.0000,5,T5,20260521,1994,60331.3467,3112679.5265,6653019.7740,37.8709,52.1771,100.0000,53.3287,14.2801,159.1382,411.2177,0.4129
FR,10.0000,5,T5,20260522,1994,60331.3467,3112679.5265,6653019.7740,37.8709,52.1771,100.0000,53.3287,14.2801,159.1382,411.2177,0.4129
FR,10.0000,5,T5,20260523,1994,60331.3467,3112679.5265,6653019.7740,37.8709,52.1771,100.0000,53.3287,14.2801,159.1382,411.2177,0.4129
FR,10.0000,5,T5,20260524,1994,60331.3467,3112679.5265,6653019.7740,37.8709,52.1771,100.0000,53.3287,14.2801,159.1382,411.2177,0.4129
FR,50.0000,0,T0,20260517,1994,300022.1538,15509285.1021,346253896.1254,188.6963,51.8078,100.0000,53.2853,15.0694,170.7893,451.3987,0.0000
FR,50.0000,0,T0,20260518,1994,300022.1538,15509285.1021,346253896.1254,188.6963,51.8078,100.0000,53.2853,15.0694,170.7893,451.3987,0.0000
FR,50.0000,0,T0,20260519,1994,300022.1538,15509285.1021,346253896.1254,188.6963,51.8078,100.0000,53.2853,15.0694,170.7893,451.3987,0.0000
FR,50.0000,0,T0,20260520,1994,300022.1538,15509285.1021,346253896.1254,188.6963,51.8078,100.0000,53.2853,15.0694,170.7893,451.3987,0.0000
FR,50.0000,0,T0,20260521,1994,300022.1538,15509285.1021,346253896.1254,188.6963,51.8078,100.0000,53.2853,15.0694,170.7893,451.3987,0.0000
FR,50.0000,0,T0,20260522,1994,300022.1538,15509285.1021,346253896.1254,188.6963,51.8078,100.0000,53.2853,15.0694,170.7893,451.3987,0.0000
FR,50.0000,0,T0,20260523,1994,300022.1538,15509285.1021,346253896.1254,188.6963,51.8078,100.0000,53.2853,15.0694,170.7893,451.3987,0.0000
FR,50.0000,0,T0,20260524,1994,300022.1538,15509285.1021,346253896.1254,188.6963,51.8078,100.0000,53.2853,15.0694,170.7893,451.3987,0.0000
FR,50.0000,1,T1,20260517,1994,299981.3538,15402292.3419,338618078.5695,187.3946,53.0896,100.0000,52.4453,10.5491,71.5507,122.7706,1.2817
FR,50.0000,1,T1,20260518,1994,299981.3538,15402292.3419,338618078.5695,187.3946,53.0896,100.0000,52.4453,10.5491,71.5507,122.7706,1.2817
FR,50.0000,1,T1,20260519,1994,299981.3538,15402292.3419,338618078.5695,187.3946,53.0896,100.0000,52.4453,10.5491,71.5507,122.7706,1.2817
FR,50.0000,1,T1,20260520,1994,299981.3538,15402292.3419,338618078.5695,187.3946,53.0896,100.0000,52.4453,10.5491,71.5507,122.7706,1.2817
FR,50.0000,1,T1,20260522,1994,299981.3538,15402292.3419,338618078.5695,187.3946,53.0896,100.0000,52.4453,10.5491,71.5507,122.7706,1.2817
FR,50.0000,1,T1,20260521,1994,299981.3538,15402292.3419,338618078.5695,187.3946,53.0896,100.0000,52.4453,10.5491,71.5507,122.7706,1.2817
FR,50.0000,1,T1,20260523,1994,299981.3538,15402292.3419,338618078.5695,187.3946,53.0896,100.0000,52.4453,10.5491,71.5507,122.7706,1.2817
FR,50.0000,1,T1,20260524,1994,299981.3538,15402292.3419,338618078.5695,187.3946,53.0896,100.0000,52.4453,10.5491,71.5507,122.7706,1.2817
FR,50.0000,2,T2,20260518,1994,300102.6346,15477679.1940,350757133.6838,188.3118,52.2447,100.0000,53.3278,14.1739,157.9583,411.2177,0.4369
FR,50.0000,2,T2,20260517,1994,300102.6346,15477679.1940,350757133.6838,188.3118,52.2447,100.0000,53.3278,14.1739,157.9583,411.2177,0.4369
FR,50.0000,2,T2,20260519,1994,300102.6346,15477679.1940,350757133.6838,188.3118,52.2447,100.0000,53.3278,14.1739,157.9583,411.2177,0.4369
FR,50.0000,2,T2,20260520,1994,300102.6346,15477679.1940,350757133.6838,188.3118,52.2447,100.0000,53.3278,14.1739,157.9583,411.2177,0.4369
FR,50.0000,2,T2,20260521,1994,300102.6346,15477679.1940,350757133.6838,188.3118,52.2447,100.0000,53.3278,14.1739,157.9583,411.2177,0.4369
FR,50.0000,2,T2,20260522,1994,300102.6346,15477679.1940,350757133.6838,188.3118,52.2447,100.0000,53.3278,14.1739,157.9583,411.2177,0.4369
FR,50.0000,2,T2,20260523,1994,300102.6346,15477679.1940,350757133.6838,188.3118,52.2447,100.0000,53.3278,14.1739,157.9583,411.2177,0.4369
FR,50.0000,2,T2,20260524,1994,300102.6346,15477679.1940,350757133.6838,188.3118,52.2447,100.0000,53.3278,14.1739,157.9583,411.2177,0.4369
FR,50.0000,3,T3,20260517,1994,300102.6346,15477684.2718,350756321.4565,188.3118,52.2447,100.0000,53.3278,14.1739,157.9583,411.2177,0.4368
FR,50.0000,3,T3,20260518,1994,300102.6346,15477684.2718,350756321.4565,188.3118,52.2447,100.0000,53.3278,14.1739,157.9583,411.2177,0.4368
FR,50.0000,3,T3,20260519,1994,300102.6346,15477684.2718,350756321.4565,188.3118,52.2447,100.0000,53.3278,14.1739,157.9583,411.2177,0.4368
FR,50.0000,3,T3,20260520,1994,300102.6346,15477684.2718,350756321.4565,188.3118,52.2447,100.0000,53.3278,14.1739,157.9583,411.2177,0.4368
FR,50.0000,3,T3,20260521,1994,300102.6346,15477684.2718,350756321.4565,188.3118,52.2447,100.0000,53.3278,14.1739,157.9583,411.2177,0.4368
FR,50.0000,3,T3,20260522,1994,300102.6346,15477684.2718,350756321.4565,188.3118,52.2447,100.0000,53.3278,14.1739,157.9583,411.2177,0.4368
FR,50.0000,3,T3,20260523,1994,300102.6346,15477684.2718,350756321.4565,188.3118,52.2447,100.0000,53.3278,14.1739,157.9583,411.2177,0.4368
FR,50.0000,3,T3,20260524,1994,300102.6346,15477684.2718,350756321.4565,188.3118,52.2447,100.0000,53.3278,14.1739,157.9583,411.2177,0.4368
FR,50.0000,4,T4,20260517,1994,300102.6346,15367233.2228,351863820.0685,186.9680,53.5939,100.0000,53.2982,13.6783,150.1055,377.5530,1.7861
FR,50.0000,4,T4,20260518,1994,300102.6346,15367233.2228,351863820.0685,186.9680,53.5939,100.0000,53.2982,13.6783,150.1055,377.5530,1.7861
FR,50.0000,4,T4,20260519,1994,300102.6346,15367233.2228,351863820.0685,186.9680,53.5939,100.0000,53.2982,13.6783,150.1055,377.5530,1.7861
FR,50.0000,4,T4,20260520,1994,300102.6346,15367233.2228,351863820.0685,186.9680,53.5939,100.0000,53.2982,13.6783,150.1055,377.5530,1.7861
FR,50.0000,4,T4,20260521,1994,300102.6346,15367233.2228,351863820.0685,186.9680,53.5939,100.0000,53.2982,13.6783,150.1055,377.5530,1.7861
FR,50.0000,4,T4,20260522,1994,300102.6346,15367233.2228,351863820.0685,186.9680,53.5939,100.0000,53.2982,13.6783,150.1055,377.5530,1.7861
FR,50.0000,4,T4,20260523,1994,300102.6346,15367233.2228,351863820.0685,186.9680,53.5939,100.0000,53.2982,13.6783,150.1055,377.5530,1.7861
FR,50.0000,4,T4,20260524,1994,300102.6346,15367233.2228,351863820.0685,186.9680,53.5939,100.0000,53.2982,13.6783,150.1055,377.5530,1.7861
FR,50.0000,5,T5,20260517,1994,300102.6346,15477679.1940,350757133.6838,188.3118,52.2447,100.0000,53.3278,14.1739,157.9583,411.2177,0.4369
FR,50.0000,5,T5,20260518,1994,300102.6346,15477679.1940,350757133.6838,188.3118,52.2447,100.0000,53.3278,14.1739,157.9583,411.2177,0.4369
FR,50.0000,5,T5,20260519,1994,300102.6346,15477679.1940,350757133.6838,188.3118,52.2447,100.0000,53.3278,14.1739,157.9583,411.2177,0.4369
FR,50.0000,5,T5,20260520,1994,300102.6346,15477679.1940,350757133.6838,188.3118,52.2447,100.0000,53.3278,14.1739,157.9583,411.2177,0.4369
FR,50.0000,5,T5,20260521,1994,300102.6346,15477679.1940,350757133.6838,188.3118,52.2447,100.0000,53.3278,14.1739,157.9583,411.2177,0.4369
FR,50.0000,5,T5,20260522,1994,300102.6346,15477679.1940,350757133.6838,188.3118,52.2447,100.0000,53.3278,14.1739,157.9583,411.2177,0.4369
FR,50.0000,5,T5,20260523,1994,300102.6346,15477679.1940,350757133.6838,188.3118,52.2447,100.0000,53.3278,14.1739,157.9583,411.2177,0.4369
FR,50.0000,5,T5,20260524,1994,300102.6346,15477679.1940,350757133.6838,188.3118,52.2447,100.0000,53.3278,14.1739,157.9583,411.2177,0.4369
IT,1.0000,0,T0,20260518,1994,6375.8483,1503892.2356,1824509.8563,18.2974,60.9331,0.0000,247.2737,16.3300,181.0000,469.4052,0.0000
IT,1.0000,0,T0,20260517,1994,6375.8483,1503892.2356,1824509.8563,18.2974,60.9331,0.0000,247.2737,16.3300,181.0000,469.4052,0.0000
IT,1.0000,0,T0,20260519,1994,6375.8483,1503892.2356,1824509.8563,18.2974,60.9331,0.0000,247.2737,16.3300,181.0000,469.4052,0.0000
IT,1.0000,0,T0,20260520,1994,6375.8483,1503892.2356,1824509.8563,18.2974,60.9331,0.0000,247.2737,16.3300,181.0000,469.4052,0.0000
IT,1.0000,0,T0,20260521,1994,6375.8483,1503892.2356,1824509.8563,18.2974,60.9331,0.0000,247.2737,16.3300,181.0000,469.4052,0.0000
IT,1.0000,0,T0,20260522,1994,6375.8483,1503892.2356,1824509.8563,18.2974,60.9331,0.0000,247.2737,16.3300,181.0000,469.4052,0.0000
IT,1.0000,0,T0,20260523,1994,6375.8483,1503892.2356,1824509.8563,18.2974,60.9331,0.0000,247.2737,16.3300,181.0000,469.4052,0.0000
IT,1.0000,0,T0,20260524,1994,6375.8483,1503892.2356,1824509.8563,18.2974,60.9331,0.0000,247.2737,16.3300,181.0000,469.4052,0.0000
IT,1.0000,1,T1,20260517,1994,6374.6483,1486322.1520,1798052.7212,18.0836,62.4029,0.0000,239.9520,11.1552,72.4769,120.1289,1.4698
IT,1.0000,1,T1,20260518,1994,6374.6483,1486322.1520,1798052.7212,18.0836,62.4029,0.0000,239.9520,11.1552,72.4769,120.1289,1.4698
IT,1.0000,1,T1,20260519,1994,6374.6483,1486322.1520,1798052.7212,18.0836,62.4029,0.0000,239.9520,11.1552,72.4769,120.1289,1.4698
IT,1.0000,1,T1,20260520,1994,6374.6483,1486322.1520,1798052.7212,18.0836,62.4029,0.0000,239.9520,11.1552,72.4769,120.1289,1.4698
IT,1.0000,1,T1,20260522,1994,6374.6483,1486322.1520,1798052.7212,18.0836,62.4029,0.0000,239.9520,11.1552,72.4769,120.1289,1.4698
IT,1.0000,1,T1,20260521,1994,6374.6483,1486322.1520,1798052.7212,18.0836,62.4029,0.0000,239.9520,11.1552,72.4769,120.1289,1.4698
IT,1.0000,1,T1,20260523,1994,6374.6483,1486322.1520,1798052.7212,18.0836,62.4029,0.0000,239.9520,11.1552,72.4769,120.1289,1.4698
IT,1.0000,1,T1,20260524,1994,6374.6483,1486322.1520,1798052.7212,18.0836,62.4029,0.0000,239.9520,11.1552,72.4769,120.1289,1.4698
IT,1.0000,2,T2,20260517,1994,6378.2154,1494860.0949,1836248.0143,18.1875,61.7481,0.0000,247.1356,15.4610,172.6894,457.1975,0.8149
IT,1.0000,2,T2,20260518,1994,6378.2154,1494860.0949,1836248.0143,18.1875,61.7481,0.0000,247.1356,15.4610,172.6894,457.1975,0.8149
IT,1.0000,2,T2,20260519,1994,6378.2154,1494860.0949,1836248.0143,18.1875,61.7481,0.0000,247.1356,15.4610,172.6894,457.1975,0.8149
IT,1.0000,2,T2,20260520,1994,6378.2154,1494860.0949,1836248.0143,18.1875,61.7481,0.0000,247.1356,15.4610,172.6894,457.1975,0.8149
IT,1.0000,2,T2,20260521,1994,6378.2154,1494860.0949,1836248.0143,18.1875,61.7481,0.0000,247.1356,15.4610,172.6894,457.1975,0.8149
IT,1.0000,2,T2,20260522,1994,6378.2154,1494860.0949,1836248.0143,18.1875,61.7481,0.0000,247.1356,15.4610,172.6894,457.1975,0.8149
IT,1.0000,2,T2,20260523,1994,6378.2154,1494860.0949,1836248.0143,18.1875,61.7481,0.0000,247.1356,15.4610,172.6894,457.1975,0.8149
IT,1.0000,2,T2,20260524,1994,6378.2154,1494860.0949,1836248.0143,18.1875,61.7481,0.0000,247.1356,15.4610,172.6894,457.1975,0.8149
IT,1.0000,3,T3,20260517,1994,6378.2154,1494861.3066,1832437.4441,18.1875,61.7479,0.0000,247.1356,15.4610,172.6894,457.1975,0.8148
IT,1.0000,3,T3,20260518,1994,6378.2154,1494861.3066,1832437.4441,18.1875,61.7479,0.0000,247.1356,15.4610,172.6894,457.1975,0.8148
IT,1.0000,3,T3,20260519,1994,6378.2154,1494861.3066,1832437.4441,18.1875,61.7479,0.0000,247.1356,15.4610,172.6894,457.1975,0.8148
IT,1.0000,3,T3,20260520,1994,6378.2154,1494861.3066,1832437.4441,18.1875,61.7479,0.0000,247.1356,15.4610,172.6894,457.1975,0.8148
IT,1.0000,3,T3,20260521,1994,6378.2154,1494861.3066,1832437.4441,18.1875,61.7479,0.0000,247.1356,15.4610,172.6894,457.1975,0.8148
IT,1.0000,3,T3,20260522,1994,6378.2154,1494861.3066,1832437.4441,18.1875,61.7479,0.0000,247.1356,15.4610,172.6894,457.1975,0.8148
IT,1.0000,3,T3,20260523,1994,6378.2154,1494861.3066,1832437.4441,18.1875,61.7479,0.0000,247.1356,15.4610,172.6894,457.1975,0.8148
IT,1.0000,3,T3,20260524,1994,6378.2154,1494861.3066,1832437.4441,18.1875,61.7479,0.0000,247.1356,15.4610,172.6894,457.1975,0.8148
IT,1.0000,4,T4,20260518,1994,6378.2154,1467066.5704,1715829.8952,17.8493,64.1098,0.0000,246.3384,14.3107,152.9736,411.2177,3.1767
IT,1.0000,4,T4,20260517,1994,6378.2154,1467066.5704,1715829.8952,17.8493,64.1098,0.0000,246.3384,14.3107,152.9736,411.2177,3.1767
IT,1.0000,4,T4,20260519,1994,6378.2154,1467066.5704,1715829.8952,17.8493,64.1098,0.0000,246.3384,14.3107,152.9736,411.2177,3.1767
IT,1.0000,4,T4,20260520,1994,6378.2154,1467066.5704,1715829.8952,17.8493,64.1098,0.0000,246.3384,14.3107,152.9736,411.2177,3.1767
IT,1.0000,4,T4,20260521,1994,6378.2154,1467066.5704,1715829.8952,17.8493,64.1098,0.0000,246.3384,14.3107,152.9736,411.2177,3.1767
IT,1.0000,4,T4,20260522,1994,6378.2154,1467066.5704,1715829.8952,17.8493,64.1098,0.0000,246.3384,14.3107,152.9736,411.2177,3.1767
IT,1.0000,4,T4,20260523,1994,6378.2154,1467066.5704,1715829.8952,17.8493,64.1098,0.0000,246.3384,14.3107,152.9736,411.2177,3.1767
IT,1.0000,4,T4,20260524,1994,6378.2154,1467066.5704,1715829.8952,17.8493,64.1098,0.0000,246.3384,14.3107,152.9736,411.2177,3.1767
IT,1.0000,5,T5,20260517,1994,6378.2154,1494860.0949,1836248.0143,18.1875,61.7481,0.0000,247.1356,15.4610,172.6894,457.1975,0.8149
IT,1.0000,5,T5,20260518,1994,6378.2154,1494860.0949,1836248.0143,18.1875,61.7481,0.0000,247.1356,15.4610,172.6894,457.1975,0.8149
IT,1.0000,5,T5,20260519,1994,6378.2154,1494860.0949,1836248.0143,18.1875,61.7481,0.0000,247.1356,15.4610,172.6894,457.1975,0.8149
IT,1.0000,5,T5,20260520,1994,6378.2154,1494860.0949,1836248.0143,18.1875,61.7481,0.0000,247.1356,15.4610,172.6894,457.1975,0.8149
IT,1.0000,5,T5,20260522,1994,6378.2154,1494860.0949,1836248.0143,18.1875,61.7481,0.0000,247.1356,15.4610,172.6894,457.1975,0.8149
IT,1.0000,5,T5,20260521,1994,6378.2154,1494860.0949,1836248.0143,18.1875,61.7481,0.0000,247.1356,15.4610,172.6894,457.1975,0.8149
IT,1.0000,5,T5,20260523,1994,6378.2154,1494860.0949,1836248.0143,18.1875,61.7481,0.0000,247.1356,15.4610,172.6894,457.1975,0.8149
IT,1.0000,5,T5,20260524,1994,6378.2154,1494860.0949,1836248.0143,18.1875,61.7481,0.0000,247.1356,15.4610,172.6894,457.1975,0.8149
IT,10.0000,0,T0,20260517,1994,60314.7771,14121912.6617,29947945.4529,171.8166,61.8742,0.0000,246.8828,15.1422,172.4286,457.1975,0.0000
IT,10.0000,0,T0,20260518,1994,60314.7771,14121912.6617,29947945.4529,171.8166,61.8742,0.0000,246.8828,15.1422,172.4286,457.1975,0.0000
IT,10.0000,0,T0,20260519,1994,60314.7771,14121912.6617,29947945.4529,171.8166,61.8742,0.0000,246.8828,15.1422,172.4286,457.1975,0.0000
IT,10.0000,0,T0,20260520,1994,60314.7771,14121912.6617,29947945.4529,171.8166,61.8742,0.0000,246.8828,15.1422,172.4286,457.1975,0.0000
IT,10.0000,0,T0,20260521,1994,60314.7771,14121912.6617,29947945.4529,171.8166,61.8742,0.0000,246.8828,15.1422,172.4286,457.1975,0.0000
IT,10.0000,0,T0,20260522,1994,60314.7771,14121912.6617,29947945.4529,171.8166,61.8742,0.0000,246.8828,15.1422,172.4286,457.1975,0.0000
IT,10.0000,0,T0,20260523,1994,60314.7771,14121912.6617,29947945.4529,171.8166,61.8742,0.0000,246.8828,15.1422,172.4286,457.1975,0.0000
IT,10.0000,0,T0,20260524,1994,60314.7771,14121912.6617,29947945.4529,171.8166,61.8742,0.0000,246.8828,15.1422,172.4286,457.1975,0.0000
IT,10.0000,1,T1,20260517,1994,60306.3771,13946746.5331,29330818.5980,169.6854,63.4308,0.0000,240.1115,10.5867,72.4551,122.6902,1.5566
IT,10.0000,1,T1,20260518,1994,60306.3771,13946746.5331,29330818.5980,169.6854,63.4308,0.0000,240.1115,10.5867,72.4551,122.6902,1.5566
IT,10.0000,1,T1,20260519,1994,60306.3771,13946746.5331,29330818.5980,169.6854,63.4308,0.0000,240.1115,10.5867,72.4551,122.6902,1.5566
IT,10.0000,1,T1,20260520,1994,60306.3771,13946746.5331,29330818.5980,169.6854,63.4308,0.0000,240.1115,10.5867,72.4551,122.6902,1.5566
IT,10.0000,1,T1,20260522,1994,60306.3771,13946746.5331,29330818.5980,169.6854,63.4308,0.0000,240.1115,10.5867,72.4551,122.6902,1.5566
IT,10.0000,1,T1,20260521,1994,60306.3771,13946746.5331,29330818.5980,169.6854,63.4308,0.0000,240.1115,10.5867,72.4551,122.6902,1.5566
IT,10.0000,1,T1,20260523,1994,60306.3771,13946746.5331,29330818.5980,169.6854,63.4308,0.0000,240.1115,10.5867,72.4551,122.6902,1.5566
IT,10.0000,1,T1,20260524,1994,60306.3771,13946746.5331,29330818.5980,169.6854,63.4308,0.0000,240.1115,10.5867,72.4551,122.6902,1.5566
IT,10.0000,2,T2,20260518,1994,60331.3467,14070655.6309,30038464.0736,171.1930,62.3695,0.0000,247.3041,14.2801,159.1382,411.2177,0.4953
IT,10.0000,2,T2,20260517,1994,60331.3467,14070655.6309,30038464.0736,171.1930,62.3695,0.0000,247.3041,14.2801,159.1382,411.2177,0.4953
IT,10.0000,2,T2,20260519,1994,60331.3467,14070655.6309,30038464.0736,171.1930,62.3695,0.0000,247.3041,14.2801,159.1382,411.2177,0.4953
IT,10.0000,2,T2,20260520,1994,60331.3467,14070655.6309,30038464.0736,171.1930,62.3695,0.0000,247.3041,14.2801,159.1382,411.2177,0.4953
IT,10.0000,2,T2,20260521,1994,60331.3467,14070655.6309,30038464.0736,171.1930,62.3695,0.0000,247.3041,14.2801,159.1382,411.2177,0.4953
IT,10.0000,2,T2,20260522,1994,60331.3467,14070655.6309,30038464.0736,171.1930,62.3695,0.0000,247.3041,14.2801,159.1382,411.2177,0.4953
IT,10.0000,2,T2,20260523,1994,60331.3467,14070655.6309,30038464.0736,171.1930,62.3695,0.0000,247.3041,14.2801,159.1382,411.2177,0.4953
IT,10.0000,2,T2,20260524,1994,60331.3467,14070655.6309,30038464.0736,171.1930,62.3695,0.0000,247.3041,14.2801,159.1382,411.2177,0.4953
IT,10.0000,3,T3,20260517,1994,60331.3467,14070664.1127,30034670.9429,171.1931,62.3695,0.0000,247.3041,14.2801,159.1382,411.2177,0.4952
IT,10.0000,3,T3,20260518,1994,60331.3467,14070664.1127,30034670.9429,171.1931,62.3695,0.0000,247.3041,14.2801,159.1382,411.2177,0.4952
IT,10.0000,3,T3,20260519,1994,60331.3467,14070664.1127,30034670.9429,171.1931,62.3695,0.0000,247.3041,14.2801,159.1382,411.2177,0.4952
IT,10.0000,3,T3,20260520,1994,60331.3467,14070664.1127,30034670.9429,171.1931,62.3695,0.0000,247.3041,14.2801,159.1382,411.2177,0.4952
IT,10.0000,3,T3,20260521,1994,60331.3467,14070664.1127,30034670.9429,171.1931,62.3695,0.0000,247.3041,14.2801,159.1382,411.2177,0.4952
IT,10.0000,3,T3,20260522,1994,60331.3467,14070664.1127,30034670.9429,171.1931,62.3695,0.0000,247.3041,14.2801,159.1382,411.2177,0.4952
IT,10.0000,3,T3,20260523,1994,60331.3467,14070664.1127,30034670.9429,171.1931,62.3695,0.0000,247.3041,14.2801,159.1382,411.2177,0.4952
IT,10.0000,3,T3,20260524,1994,60331.3467,14070664.1127,30034670.9429,171.1931,62.3695,0.0000,247.3041,14.2801,159.1382,411.2177,0.4952
IT,10.0000,4,T4,20260518,1994,60331.3467,13861074.4592,30013478.0893,168.6431,64.2523,0.0000,247.0861,13.4827,144.3850,377.2385,2.3781
IT,10.0000,4,T4,20260517,1994,60331.3467,13861074.4592,30013478.0893,168.6431,64.2523,0.0000,247.0861,13.4827,144.3850,377.2385,2.3781
IT,10.0000,4,T4,20260519,1994,60331.3467,13861074.4592,30013478.0893,168.6431,64.2523,0.0000,247.0861,13.4827,144.3850,377.2385,2.3781
IT,10.0000,4,T4,20260520,1994,60331.3467,13861074.4592,30013478.0893,168.6431,64.2523,0.0000,247.0861,13.4827,144.3850,377.2385,2.3781
IT,10.0000,4,T4,20260521,1994,60331.3467,13861074.4592,30013478.0893,168.6431,64.2523,0.0000,247.0861,13.4827,144.3850,377.2385,2.3781
IT,10.0000,4,T4,20260522,1994,60331.3467,13861074.4592,30013478.0893,168.6431,64.2523,0.0000,247.0861,13.4827,144.3850,377.2385,2.3781
IT,10.0000,4,T4,20260523,1994,60331.3467,13861074.4592,30013478.0893,168.6431,64.2523,0.0000,247.0861,13.4827,144.3850,377.2385,2.3781
